cut_id,ae_spindle__length,ae_spindle__kurtosis,ae_table__length,ae_table__kurtosis,vib_spindle__length,vib_spindle__kurtosis,vib_table__length,vib_table__kurtosis,smcdc__length,smcdc__kurtosis,smcac__length,smcac__kurtosis,cut_no,case,tool_class
139_45,1024.0,-0.6688809100068083,1024.0,-0.4494279126421086,1024.0,0.5114789286449293,1024.0,-0.8863128668747362,1024.0,-0.7237227848181917,1024.0,-1.4109544165261036,139,13,1
139_46,1024.0,-0.6368532619776541,1024.0,-0.4230120424972257,1024.0,0.41534834698393874,1024.0,-0.8639557954508637,1024.0,-0.7288268867595655,1024.0,-1.4119429470969056,139,13,1
139_47,1024.0,-0.6943018533075178,1024.0,-0.4181454194957621,1024.0,0.6553657068289986,1024.0,-0.8714390954891011,1024.0,-0.7077210391507665,1024.0,-1.408407543118693,139,13,1
139_48,1024.0,-0.7057291817838487,1024.0,-0.38240184035037617,1024.0,0.7814606442018173,1024.0,-0.8822101010127397,1024.0,-0.7175607989543669,1024.0,-1.412519841098717,139,13,1
139_49,1024.0,-0.7088922183779194,1024.0,-0.35258070313500456,1024.0,1.1193482568157513,1024.0,-0.8809289736634365,1024.0,-0.7127537430270618,1024.0,-1.410635925947913,139,13,1
139_5,1024.0,-0.5879786653688499,1024.0,-0.4637264009337789,1024.0,0.47545159294380746,1024.0,-0.8132789966736871,1024.0,-0.7253607680941472,1024.0,-1.4109601726036078,139,13,1
139_50,1024.0,-0.6614077436970778,1024.0,-0.365482855244462,1024.0,1.0852076614160495,1024.0,-0.8578427280109171,1024.0,-0.7331451337780259,1024.0,-1.4088235283716577,139,13,1
139_51,1024.0,-0.6431212615751236,1024.0,-0.4058977505140451,1024.0,1.3028854526888667,1024.0,-0.8865032148465719,1024.0,-0.7303809751955277,1024.0,-1.4114351128322788,139,13,1
139_52,1024.0,-0.6280747776679507,1024.0,-0.45673453319179114,1024.0,1.2786440599195465,1024.0,-0.8819366793187733,1024.0,-0.707181571099893,1024.0,-1.4123221361236518,139,13,1
139_53,1024.0,-0.621860099322582,1024.0,-0.4192022070046435,1024.0,1.1469036767711929,1024.0,-0.8844414776038168,1024.0,-0.710675166636531,1024.0,-1.405787335006602,139,13,1
139_54,1024.0,-0.6112132308838869,1024.0,-0.40564412375507874,1024.0,1.1516454687527986,1024.0,-0.9233375810851041,1024.0,-0.7087040723792208,1024.0,-1.4102594640774508,139,13,1
139_55,1024.0,-0.6246175648174082,1024.0,-0.3660632532064816,1024.0,1.3022847638030584,1024.0,-0.9250586493995261,1024.0,-0.7131358855531991,1024.0,-1.40743527644507,139,13,1
139_56,1024.0,-0.6333733791076903,1024.0,-0.3754588565175392,1024.0,1.210284922490616,1024.0,-0.9626138381910545,1024.0,-0.7055205073762649,1024.0,-1.412207448742036,139,13,1
139_57,1024.0,-0.6423876763582088,1024.0,-0.38070822501929547,1024.0,1.189565577224796,1024.0,-0.9965004567080689,1024.0,-0.7156550873806418,1024.0,-1.4083120865978822,139,13,1
139_58,1024.0,-0.7179354304392271,1024.0,-0.3459000767038618,1024.0,1.212937773332416,1024.0,-1.0134232787346455,1024.0,-0.7284283572840122,1024.0,-1.4126289095139137,139,13,1
139_59,1024.0,-0.678314221952252,1024.0,-0.3931943379106131,1024.0,1.258272482802969,1024.0,-1.0159163407173475,1024.0,-0.7306998170691918,1024.0,-1.4091569847157541,139,13,1
139_6,1024.0,-0.5853559242091357,1024.0,-0.4816184410482234,1024.0,0.5600578580766458,1024.0,-0.802214465689012,1024.0,-0.7235391147019818,1024.0,-1.4117611728696708,139,13,1
139_7,1024.0,-0.5454012276024307,1024.0,-0.4922796475413982,1024.0,0.4804328270919118,1024.0,-0.8003018915336115,1024.0,-0.7196376071705455,1024.0,-1.4147320710163824,139,13,1
139_8,1024.0,-0.5303655871348303,1024.0,-0.48942431768885175,1024.0,0.48401646212479577,1024.0,-0.7764898371885427,1024.0,-0.729585492118447,1024.0,-1.4149070058623747,139,13,1
139_9,1024.0,-0.5627363332197568,1024.0,-0.5130553523005483,1024.0,0.508743735242362,1024.0,-0.8055501675946792,1024.0,-0.7299500742571201,1024.0,-1.417297853330002,139,13,1
13_0,1024.0,0.10070803722146993,1024.0,0.1340384679829838,1024.0,-0.33441551246861856,1024.0,-0.13330117757109416,1024.0,0.0,1024.0,-1.4525157190207998,13,1,1
13_1,1024.0,0.1441641995484093,1024.0,0.15453672540804098,1024.0,-0.3467776733544681,1024.0,-0.13544302488323012,1024.0,0.0,1024.0,-1.4507743400871462,13,1,1
13_10,1024.0,0.3273611628449591,1024.0,-0.04324461677500491,1024.0,-0.32925250753348845,1024.0,-0.3442176372804022,1024.0,0.0,1024.0,-1.457427945751557,13,1,1
13_11,1024.0,0.43118864032823456,1024.0,-0.015399337488503306,1024.0,-0.40878434853507706,1024.0,-0.36100716079968675,1024.0,0.0,1024.0,-1.4609501880815219,13,1,1
13_12,1024.0,0.42902269668766335,1024.0,-0.08786875566976127,1024.0,-0.3782103068491578,1024.0,-0.32324621315839686,1024.0,0.0,1024.0,-1.4617441961852937,13,1,1
13_13,1024.0,0.4240380945327513,1024.0,-0.03630272211267993,1024.0,-0.2961978153500815,1024.0,-0.3109045487230935,1024.0,0.0,1024.0,-1.4585738698994988,13,1,1
13_14,1024.0,0.3715908747026293,1024.0,-0.11219821274600505,1024.0,-0.20747491433221432,1024.0,-0.2950421396619989,1024.0,0.0,1024.0,-1.4536692448654043,13,1,1
13_15,1024.0,0.3562178955173452,1024.0,-0.11009945680505151,1024.0,-0.22958565421482513,1024.0,-0.2536866904069619,1024.0,0.0,1024.0,-1.4564271272316585,13,1,1
13_16,1024.0,0.344361372135666,1024.0,-0.06933957112547118,1024.0,-0.2037766393659899,1024.0,-0.2953880939506228,1024.0,0.0,1024.0,-1.4595280167827296,13,1,1
13_17,1024.0,0.32206761191005606,1024.0,-0.11072397690390634,1024.0,-0.24269720384976967,1024.0,-0.30172540810605497,1024.0,0.0,1024.0,-1.4598792163167102,13,1,1
13_18,1024.0,0.3846269530191222,1024.0,-0.07836872654005456,1024.0,-0.292712687158708,1024.0,-0.35916066923884093,1024.0,0.0,1024.0,-1.4604416683274557,13,1,1
13_19,1024.0,0.413231925002274,1024.0,-0.10699953962907527,1024.0,-0.2727312862539044,1024.0,-0.2611437626704345,1024.0,0.0,1024.0,-1.4579172945555412,13,1,1
13_2,1024.0,0.10051207759432623,1024.0,0.12820128329976033,1024.0,-0.26719474268539045,1024.0,-0.17225077816705792,1024.0,0.0,1024.0,-1.4540855366669858,13,1,1
13_20,1024.0,0.37171236725345436,1024.0,-0.03178768395049003,1024.0,-0.24586580813925973,1024.0,-0.24858222056448787,1024.0,0.0,1024.0,-1.4575636619789238,13,1,1
13_21,1024.0,0.37234675782792737,1024.0,-0.0318840568204557,1024.0,-0.21135212664515057,1024.0,-0.16353511540252175,1024.0,0.0,1024.0,-1.4581639336159269,13,1,1
13_22,1024.0,0.3415427287650443,1024.0,0.06310727124601323,1024.0,-0.19886179837285445,1024.0,-0.12317904443310068,1024.0,0.0,1024.0,-1.4645567186981816,13,1,1
13_23,1024.0,0.3869339711764068,1024.0,-0.01254309894345118,1024.0,-0.135149789470975,1024.0,-0.07590969765570144,1024.0,0.0,1024.0,-1.4712008832687864,13,1,1
13_24,1024.0,0.41173472068050154,1024.0,0.09412728626343414,1024.0,-0.08462627893616403,1024.0,-0.14484649764460045,1024.0,0.0,1024.0,-1.4751017441349934,13,1,1
13_25,1024.0,0.018052374806110105,1024.0,0.2341443316016356,1024.0,-0.04055986968025005,1024.0,-0.22301097620925736,1024.0,0.0,1024.0,-1.4751909796020704,13,1,1
13_26,1024.0,0.06872391254613675,1024.0,0.2882109100543806,1024.0,-0.06063497741384172,1024.0,-0.27914511509768314,1024.0,0.0,1024.0,-1.4698536081754747,13,1,1
13_27,1024.0,0.06151524042535739,1024.0,0.7207809015196229,1024.0,0.009193610193357848,1024.0,-0.35498096225476994,1024.0,0.0,1024.0,-1.4690239242463348,13,1,1
13_28,1024.0,0.046589791159586724,1024.0,0.8673424752004162,1024.0,-0.014571582096624347,1024.0,-0.3430660048112313,1024.0,0.0,1024.0,-1.4663080716394299,13,1,1
13_29,1024.0,0.02147556629048486,1024.0,0.8825437454200671,1024.0,-0.08933877410166335,1024.0,-0.3169187366979802,1024.0,0.0,1024.0,-1.4657984225865448,13,1,1
13_3,1024.0,0.037277581641459445,1024.0,0.17184203453321834,1024.0,-0.2487219425124172,1024.0,-0.23406888970201134,1024.0,0.0,1024.0,-1.45402619548991,13,1,1
13_30,1024.0,0.11076165009018402,1024.0,0.8279958964401684,1024.0,-0.09945082183303677,1024.0,-0.2547573991733416,1024.0,0.0,1024.0,-1.4703113022750565,13,1,1
13_31,1024.0,0.07134227564997264,1024.0,0.8583159630674588,1024.0,-0.12163830944974308,1024.0,-0.23996533805555176,1024.0,0.0,1024.0,-1.4654443239477881,13,1,1
13_32,1024.0,0.15389730432239634,1024.0,0.8267299280669338,1024.0,-0.10169065243957487,1024.0,-0.17181808520297848,1024.0,0.0,1024.0,-1.4630675987486546,13,1,1
13_33,1024.0,0.111629796636187,1024.0,0.8458460670372041,1024.0,-0.08626885312708499,1024.0,-0.08825394037004441,1024.0,0.0,1024.0,-1.4631814213159409,13,1,1
13_34,1024.0,0.07658449177149018,1024.0,0.8016221931082037,1024.0,-0.13998607437767285,1024.0,0.02008917034634372,1024.0,0.0,1024.0,-1.4605996776847945,13,1,1
13_35,1024.0,0.1432630103697754,1024.0,0.8841046020309506,1024.0,-0.1531081588164951,1024.0,0.10238019568702938,1024.0,0.0,1024.0,-1.4614065740314284,13,1,1
13_36,1024.0,0.4696175111873666,1024.0,0.7742239185227007,1024.0,-0.1417852244113318,1024.0,0.18186239678998017,1024.0,0.0,1024.0,-1.4586790948950095,13,1,1
13_37,1024.0,0.48085072786654726,1024.0,0.8828792182626319,1024.0,-0.1581703657120359,1024.0,0.22082498164845799,1024.0,0.0,1024.0,-1.4547313377871176,13,1,1
13_38,1024.0,0.4937017616279924,1024.0,0.811099527844541,1024.0,-0.1289249126152594,1024.0,0.0851710788640645,1024.0,0.0,1024.0,-1.4486005424422304,13,1,1
13_39,1024.0,0.4067505377635441,1024.0,0.9073327330108651,1024.0,-0.13889921993514687,1024.0,-0.12335351870627731,1024.0,0.0,1024.0,-1.4444324500365222,13,1,1
13_4,1024.0,0.0326069751158502,1024.0,0.23481008047140994,1024.0,-0.24299470337175855,1024.0,-0.2626103141168801,1024.0,0.0,1024.0,-1.454556056453952,13,1,1
13_40,1024.0,0.38508869851014893,1024.0,1.0614297901098917,1024.0,-0.17072757367431812,1024.0,-0.22088018095360562,1024.0,0.0,1024.0,-1.4407157502851204,13,1,1
13_41,1024.0,0.5076338848379072,1024.0,0.9100158726752818,1024.0,-0.16136325259084794,1024.0,-0.2432185176108863,1024.0,0.0,1024.0,-1.4402792339636783,13,1,1
13_42,1024.0,0.46970638252072305,1024.0,0.8349281039175507,1024.0,-0.08472253143240094,1024.0,-0.21560242894844794,1024.0,0.0,1024.0,-1.4411988045209714,13,1,1
13_43,1024.0,0.30542439483349826,1024.0,0.29732088302531645,1024.0,-0.08744741260950084,1024.0,-0.1520144598496591,1024.0,0.0,1024.0,-1.4371598106097707,13,1,1
13_44,1024.0,0.22923646632180894,1024.0,0.27794055101871473,1024.0,-0.06474529731510081,1024.0,-0.1275545885197591,1024.0,0.0,1024.0,-1.4369114986464773,13,1,1
13_45,1024.0,0.10856083815271189,1024.0,0.14861818873693933,1024.0,-0.05136291110400304,1024.0,-0.1569689414310962,1024.0,0.0,1024.0,-1.4364855491337807,13,1,1
13_46,1024.0,0.09783554712675269,1024.0,0.23315361913124155,1024.0,-0.020749383347633987,1024.0,-0.14276455186315085,1024.0,0.0,1024.0,-1.4360762192544263,13,1,1
13_47,1024.0,0.07380457463943468,1024.0,0.351917953415112,1024.0,0.08506059035864988,1024.0,-0.1935229432238712,1024.0,0.0,1024.0,-1.4408370898682052,13,1,1
13_48,1024.0,-0.05161932964483329,1024.0,0.3460768082799972,1024.0,0.11063486892893115,1024.0,-0.2133304319749203,1024.0,0.0,1024.0,-1.439049436715239,13,1,1
13_49,1024.0,-0.030556818343740577,1024.0,0.335316392447806,1024.0,0.12078303768813115,1024.0,-0.2099971723731402,1024.0,0.0,1024.0,-1.438349581977029,13,1,1
13_5,1024.0,0.0686130663115927,1024.0,0.20971320036161067,1024.0,-0.2618213098579574,1024.0,-0.334110897972562,1024.0,0.0,1024.0,-1.458079697207269,13,1,1
13_50,1024.0,-0.0601087179364983,1024.0,0.42070270800521037,1024.0,0.17465799576168006,1024.0,-0.21755569328724977,1024.0,0.0,1024.0,-1.4368931951026627,13,1,1
13_51,1024.0,-0.11423687508853675,1024.0,0.3799283928690751,1024.0,0.25323546636748384,1024.0,-0.20359774028381317,1024.0,0.0,1024.0,-1.4370322258504011,13,1,1
13_52,1024.0,-0.08920195057865188,1024.0,0.5172088935603023,1024.0,0.2812359617828357,1024.0,-0.213330085871537,1024.0,0.0,1024.0,-1.4370039386018951,13,1,1
13_53,1024.0,-0.09107371919714513,1024.0,0.45796120982826594,1024.0,0.3859147721899805,1024.0,-0.2445485380983956,1024.0,0.0,1024.0,-1.4384851393574416,13,1,1
13_54,1024.0,-0.08799279612959987,1024.0,0.46545290376768067,1024.0,0.3966515313839807,1024.0,-0.2259740333464797,1024.0,0.0,1024.0,-1.439852914602383,13,1,1
13_6,1024.0,0.06557609681189325,1024.0,0.21542496407947231,1024.0,-0.24640928152779695,1024.0,-0.2768244873370107,1024.0,0.0,1024.0,-1.4568823107094027,13,1,1
13_7,1024.0,0.12732925767332803,1024.0,0.2875732526867556,1024.0,-0.24858696559807303,1024.0,-0.2761852592867595,1024.0,0.0,1024.0,-1.4539632232983393,13,1,1
13_8,1024.0,0.12722894448533184,1024.0,0.1883122345935937,1024.0,-0.30913790064940994,1024.0,-0.26560547090446773,1024.0,0.0,1024.0,-1.4526276096111714,13,1,1
13_9,1024.0,0.3853762301519561,1024.0,-0.010731642657884954,1024.0,-0.30510973483864934,1024.0,-0.23350183032611627,1024.0,0.0,1024.0,-1.4531328197963815,13,1,1
140_0,1024.0,0.4316979024931653,1024.0,-0.2784065320503748,1024.0,2.7501425408425577,1024.0,-0.3427852836218479,1024.0,-0.6549740367012098,1024.0,-1.408507194519833,140,13,2
140_1,1024.0,0.4207081441113232,1024.0,-0.2649174830308163,1024.0,2.6496328342781315,1024.0,-0.37870287967615557,1024.0,-0.6083380668820073,1024.0,-1.410739161791903,140,13,2
140_10,1024.0,0.38940245579600674,1024.0,-0.3309076808287319,1024.0,1.2377194014280803,1024.0,-0.11331578472956982,1024.0,-0.5510210976886514,1024.0,-1.4113352599716147,140,13,2
140_11,1024.0,0.3312282533637392,1024.0,-0.2809525258586416,1024.0,2.180594532331696,1024.0,-0.12418320845569486,1024.0,-0.5925385376719619,1024.0,-1.4162212369763287,140,13,2
140_12,1024.0,0.3243042741747142,1024.0,-0.2595397059865441,1024.0,2.3201376616884977,1024.0,-0.07165154643000937,1024.0,-0.5663460550997446,1024.0,-1.414357996582271,140,13,2
140_13,1024.0,0.46128882955386574,1024.0,-0.285033766284736,1024.0,2.577100446737557,1024.0,-0.05293509420602183,1024.0,-0.5870458747041303,1024.0,-1.415523230783423,140,13,2
140_14,1024.0,0.5136038605879758,1024.0,-0.2786754630997823,1024.0,2.771517477220704,1024.0,-0.01435854701420558,1024.0,-0.609577903334777,1024.0,-1.4172238963513255,140,13,2
140_15,1024.0,0.44263610928099073,1024.0,-0.23852324657982615,1024.0,2.992697405962142,1024.0,0.132879915591535,1024.0,-0.586216436835842,1024.0,-1.4120310151223099,140,13,2
140_16,1024.0,0.48947453726397816,1024.0,-0.22877104614160126,1024.0,2.9522382826454105,1024.0,0.16794116384133106,1024.0,-0.6019139991643283,1024.0,-1.4160082564549086,140,13,2
140_17,1024.0,0.4438983147268756,1024.0,-0.20657324803354626,1024.0,2.900208922335504,1024.0,0.23924793834615965,1024.0,-0.6252002988428367,1024.0,-1.4110080771584097,140,13,2
140_18,1024.0,0.41697721818496003,1024.0,-0.28347023908008806,1024.0,2.9702800699692062,1024.0,0.21285139518952967,1024.0,-0.5619787702245129,1024.0,-1.4161372590346284,140,13,2
140_19,1024.0,0.3610891624764965,1024.0,-0.18715567821304546,1024.0,3.431679148714731,1024.0,0.2576693638276284,1024.0,-0.5807809608965688,1024.0,-1.4159505897469802,140,13,2
140_2,1024.0,0.2658793194622011,1024.0,-0.1859454630943791,1024.0,2.5685667520451254,1024.0,-0.32698963037071316,1024.0,-0.5971010798465075,1024.0,-1.4108365357309822,140,13,2
140_20,1024.0,0.3854050333105965,1024.0,-0.20176797855231987,1024.0,3.588068934497513,1024.0,0.24338130476678765,1024.0,-0.593223964334678,1024.0,-1.4093743505373166,140,13,2
140_21,1024.0,0.3603458175290677,1024.0,-0.1964028995355136,1024.0,3.4681360040418747,1024.0,0.28245081494921154,1024.0,-0.580985720089318,1024.0,-1.4121776861330693,140,13,2
140_22,1024.0,0.3976761240703044,1024.0,-0.11946826415716538,1024.0,3.2000304532273196,1024.0,0.2516990861206967,1024.0,-0.6061476061049431,1024.0,-1.4077092726112965,140,13,2
140_23,1024.0,0.4698042325561387,1024.0,-0.10321855031484972,1024.0,2.930563016180831,1024.0,0.2883378496602096,1024.0,-0.5795639842184004,1024.0,-1.4117783307953156,140,13,2
140_24,1024.0,0.43779376871745335,1024.0,-0.05623984415324701,1024.0,3.0826767716110712,1024.0,0.24231428053839776,1024.0,-0.6228132432130438,1024.0,-1.409006344104749,140,13,2
140_25,1024.0,0.3770584458132933,1024.0,-0.15724734680822383,1024.0,3.0913523931190046,1024.0,0.30844068618744824,1024.0,-0.6351917587837748,1024.0,-1.4136807092176014,140,13,2
140_26,1024.0,0.16024610019954144,1024.0,-0.2192088932092564,1024.0,3.198332783453816,1024.0,0.2813046207179526,1024.0,-0.6092302461954566,1024.0,-1.4146444780800853,140,13,2
140_27,1024.0,0.16573618594986383,1024.0,-0.18827721263303676,1024.0,3.5204016342404065,1024.0,0.31179422764920206,1024.0,-0.6051901749555895,1024.0,-1.4081326693854619,140,13,2
140_28,1024.0,0.19667584961307716,1024.0,-0.16064509918836745,1024.0,3.392168643634168,1024.0,0.2789971801938358,1024.0,-0.6296068973356652,1024.0,-1.414464147071977,140,13,2
140_29,1024.0,-0.0561673117423096,1024.0,-0.13512151227461144,1024.0,3.3855506612898525,1024.0,0.2731385471835641,1024.0,-0.5912309291924416,1024.0,-1.4095038317152142,140,13,2
140_3,1024.0,0.2644703246335989,1024.0,-0.21603555339331626,1024.0,0.9056412449010613,1024.0,-0.3279384971798991,1024.0,-0.6101118966656198,1024.0,-1.4054582741712214,140,13,2
140_30,1024.0,-0.06739289005431948,1024.0,-0.13646203527003475,1024.0,3.1252454718052567,1024.0,0.225950357038728,1024.0,-0.5952046342045287,1024.0,-1.4126405627287903,140,13,2
140_31,1024.0,-0.0032119906284169275,1024.0,-0.16729236425046867,1024.0,3.4211261766085705,1024.0,0.15441823537295418,1024.0,-0.6026875745842197,1024.0,-1.4149770122370997,140,13,2
140_32,1024.0,-0.01403345019226121,1024.0,-0.21072893859651343,1024.0,3.615556191251912,1024.0,0.13409350807476095,1024.0,-0.5923607345536466,1024.0,-1.41062519668468,140,13,2
140_33,1024.0,0.049776447735226714,1024.0,-0.18959229622217988,1024.0,3.6576634674556177,1024.0,0.055116936412328954,1024.0,-0.6157080241882027,1024.0,-1.4117181801166125,140,13,2
140_34,1024.0,0.09029808146662432,1024.0,-0.09002517451661429,1024.0,3.679461757223754,1024.0,0.054701301691586046,1024.0,-0.6204181771818664,1024.0,-1.410567791668128,140,13,2
140_35,1024.0,0.0897748105652969,1024.0,-0.14722153116513015,1024.0,3.286609761291559,1024.0,-0.03423997272609958,1024.0,-0.6110400063535621,1024.0,-1.4128757018268456,140,13,2
140_36,1024.0,0.0900380212831493,1024.0,-0.15647602097075453,1024.0,3.1816361425535575,1024.0,-0.058539542963395697,1024.0,-0.6249257065669238,1024.0,-1.4112555872087045,140,13,2
140_37,1024.0,0.09270421886650526,1024.0,-0.14933903901523804,1024.0,3.1767006544586325,1024.0,-0.1371426830921707,1024.0,-0.5948632561082388,1024.0,-1.4157034841114067,140,13,2
140_38,1024.0,0.08976284963012837,1024.0,-0.20450353061394422,1024.0,3.2700079493907337,1024.0,-0.0924681605524329,1024.0,-0.6030817380748439,1024.0,-1.4131157207290743,140,13,2
140_39,1024.0,0.003174820876568507,1024.0,-0.19484164308116014,1024.0,3.138562466982342,1024.0,-0.14047362812575148,1024.0,-0.6298549867400562,1024.0,-1.411692757711317,140,13,2
140_4,1024.0,0.256626411759755,1024.0,-0.20804487974635144,1024.0,0.8384570402532026,1024.0,-0.2863392054050715,1024.0,-0.548352987863785,1024.0,-1.41497333579086,140,13,2
140_40,1024.0,0.011899308559472743,1024.0,-0.23190525391973305,1024.0,3.1978826694648923,1024.0,-0.10659248046962633,1024.0,-0.600891530227059,1024.0,-1.4139802695265387,140,13,2
140_41,1024.0,0.06705345123263307,1024.0,-0.22328742089180764,1024.0,3.074267845946533,1024.0,-0.17301678827201128,1024.0,-0.6281647336681404,1024.0,-1.407473209291331,140,13,2
140_42,1024.0,0.031057674023268422,1024.0,-0.21994715094102313,1024.0,3.0306017184472074,1024.0,-0.143621719172482,1024.0,-0.6218008395768369,1024.0,-1.4118909683605867,140,13,2
140_43,1024.0,0.07500848014831085,1024.0,-0.27732524201498476,1024.0,2.3412916025866606,1024.0,-0.1804415585676824,1024.0,-0.6152890758767078,1024.0,-1.4072689991670628,140,13,2
140_44,1024.0,0.09219085861256593,1024.0,-0.24774757202560194,1024.0,4.916312076952282,1024.0,-0.14007113657370507,1024.0,-0.617391813943295,1024.0,-1.407881972755644,140,13,2
140_45,1024.0,0.058160981654787225,1024.0,-0.22395199587929637,1024.0,5.147476458787575,1024.0,-0.16325863625439796,1024.0,-0.6113786384937931,1024.0,-1.411016912427615,140,13,2
140_46,1024.0,0.06304805167901506,1024.0,-0.24622473828021585,1024.0,5.197039858792389,1024.0,-0.13125280157918695,1024.0,-0.614199360297432,1024.0,-1.40600999615507,140,13,2
140_47,1024.0,0.00046997570066542593,1024.0,-0.11417052144305329,1024.0,5.055531580725243,1024.0,-0.09686264449174908,1024.0,-0.6392318553212939,1024.0,-1.4057668074872929,140,13,2
140_48,1024.0,-0.021704362498669028,1024.0,-0.10407538534125527,1024.0,5.025403703197079,1024.0,-0.062311058327281454,1024.0,-0.5986694035615319,1024.0,-1.404999748256211,140,13,2
140_49,1024.0,-0.007881136853201465,1024.0,-0.08235953997776013,1024.0,5.0380131192030655,1024.0,-0.05180269765200851,1024.0,-0.6178686039563548,1024.0,-1.4066057709395778,140,13,2
140_5,1024.0,0.2551829732945623,1024.0,-0.24675985285074686,1024.0,0.8715823240313405,1024.0,-0.30092157042149426,1024.0,-0.5753943927571066,1024.0,-1.40682160177451,140,13,2
140_50,1024.0,-0.06031096485786902,1024.0,-0.10416081321531534,1024.0,5.177474844617746,1024.0,-0.06486786716826387,1024.0,-0.6332137175342254,1024.0,-1.4044434919876847,140,13,2
140_51,1024.0,-0.06941991952751803,1024.0,-0.09791847028941314,1024.0,5.432849845363832,1024.0,0.007739833066917168,1024.0,-0.6128892397612038,1024.0,-1.4059426660922145,140,13,2
140_52,1024.0,-0.11905998190306466,1024.0,-0.07399209173381349,1024.0,6.86388881497644,1024.0,-0.008078032635271626,1024.0,-0.6257423964682012,1024.0,-1.401993382681465,140,13,2
140_53,1024.0,-0.16579450269794416,1024.0,-0.06847341456441391,1024.0,6.6234832359945885,1024.0,0.0790746231406434,1024.0,-0.6344966433987209,1024.0,-1.3992040653700957,140,13,2
140_54,1024.0,-0.15648821339330432,1024.0,-0.06870203165696287,1024.0,6.318236180515419,1024.0,-0.03311889309503124,1024.0,-0.6197693176387649,1024.0,-1.4067484784434823,140,13,2
140_55,1024.0,-0.13420160659792213,1024.0,-0.009028014303559928,1024.0,6.735549130841913,1024.0,-0.014661231405531439,1024.0,-0.6327763078872044,1024.0,-1.4000608978688422,140,13,2
140_56,1024.0,-0.1833635777800211,1024.0,-0.03938864306032697,1024.0,6.719660139743035,1024.0,-0.09937109216659668,1024.0,-0.6254510137787488,1024.0,-1.4044458074795303,140,13,2
140_57,1024.0,-0.2097079049265269,1024.0,-0.03465753437105468,1024.0,6.608066937454189,1024.0,-0.05592156858214459,1024.0,-0.6162459026140388,1024.0,-1.405167639331896,140,13,2
140_58,1024.0,-0.2358936824990292,1024.0,0.06948879834700916,1024.0,6.766615124153446,1024.0,-0.07791794995413692,1024.0,-0.6441369659580318,1024.0,-1.403833685461776,140,13,2
140_59,1024.0,-0.2252619434790737,1024.0,-0.008552933781925898,1024.0,17.025615554531168,1024.0,-0.0285785835680179,1024.0,-0.6125942399748419,1024.0,-1.4073478267620154,140,13,2
140_6,1024.0,0.3039210071841838,1024.0,-0.2810823741956807,1024.0,1.123520956876816,1024.0,-0.2544740829273846,1024.0,-0.5732699684290723,1024.0,-1.4142892596743528,140,13,2
140_7,1024.0,0.2737252960575356,1024.0,-0.34040955851488075,1024.0,1.5252670116468598,1024.0,-0.2263923466859321,1024.0,-0.5466824228530767,1024.0,-1.4160783405671993,140,13,2
140_8,1024.0,0.2359344262825931,1024.0,-0.3895674338966786,1024.0,1.3462808943209508,1024.0,-0.1711546066198184,1024.0,-0.56312844374736,1024.0,-1.4076310754502892,140,13,2
140_9,1024.0,0.28527333629938445,1024.0,-0.3330910774097138,1024.0,1.361178116415001,1024.0,-0.16248472613450948,1024.0,-0.5589294541400021,1024.0,-1.4083804024360207,140,13,2
141_0,1024.0,-0.28915507064341206,1024.0,-0.2076234280516025,1024.0,1.6670627119159187,1024.0,0.5484787149583235,1024.0,-0.47265165467750014,1024.0,-1.4118474285712368,141,13,2
141_1,1024.0,-0.22538101180857106,1024.0,-0.17957088206503435,1024.0,1.6833542864107596,1024.0,0.5873748858322045,1024.0,-0.4861840399297721,1024.0,-1.4118684669496848,141,13,2
141_10,1024.0,-0.19639250204666103,1024.0,-0.21337450220192578,1024.0,0.8275048211791787,1024.0,0.5129100965106184,1024.0,-0.47739764339149593,1024.0,-1.397829198797303,141,13,2
141_11,1024.0,-0.1657611201497029,1024.0,-0.17324162158234024,1024.0,0.8101390771391617,1024.0,0.46790708298919803,1024.0,-0.49254832376668123,1024.0,-1.397816009298767,141,13,2
141_12,1024.0,-0.15276319790701054,1024.0,-0.2177665493969827,1024.0,0.7832961844618915,1024.0,0.4900265137234312,1024.0,-0.48419978244932604,1024.0,-1.3982341066447774,141,13,2
141_13,1024.0,-0.12958749425597826,1024.0,-0.27086707229423057,1024.0,0.7121004194086393,1024.0,0.3420233336438896,1024.0,-0.49273013934511845,1024.0,-1.3986310501446864,141,13,2
141_14,1024.0,-0.11018714755075454,1024.0,-0.17394498861023022,1024.0,0.703683025265287,1024.0,0.32190675474347996,1024.0,-0.4491773580275442,1024.0,-1.4013717063516355,141,13,2
141_15,1024.0,-0.0975216436346189,1024.0,-0.17310715603657068,1024.0,0.7048218432453512,1024.0,0.32899366013219344,1024.0,-0.45801472828201284,1024.0,-1.40397282496849,141,13,2
141_16,1024.0,-0.0764155852550581,1024.0,-0.18580406876159516,1024.0,0.7381144760373446,1024.0,0.2801586265631002,1024.0,-0.5312657238208605,1024.0,-1.3975016338700745,141,13,2
141_17,1024.0,-0.16105998406347322,1024.0,-0.21914111366042865,1024.0,0.5712133136008153,1024.0,0.23397459785978825,1024.0,-0.5280545899116498,1024.0,-1.4014478936712624,141,13,2
